path,score,emoji,state,detail,category,bytes,lines,change_from_v3
include/elit21/analytics/PerformanceIndicator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,329,14,UNCHANGED
include/elit21/analytics/ProductPerformanceAnalyzer.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,341,14,UNCHANGED
include/elit21/analytics/ProfitabilityAnalytics.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,333,14,UNCHANGED
include/elit21/analytics/RevenueAnalytics.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,321,14,UNCHANGED
include/elit21/analytics/SalesForecastEngine.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,327,14,UNCHANGED
include/elit21/analytics/ShippingAnalytics.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/analytics/SupplierPerformanceAnalyzer.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,343,14,UNCHANGED
include/elit21/app/Application.h,95,✅,MÉTIER AVANCÉ,logique métier dédiée: ShopifyWebhookProcessor,source,1675,59,MODIFIED
include/elit21/application/Application.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,315,14,UNCHANGED
include/elit21/application/ApplicationBootstrap.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,333,14,UNCHANGED
include/elit21/application/ApplicationContext.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,329,14,UNCHANGED
include/elit21/application/ApplicationLifecycle.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,333,14,UNCHANGED
include/elit21/application/ApplicationMode.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/application/ComponentRegistry.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,327,14,UNCHANGED
include/elit21/application/DependencyContainer.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/application/RuntimeCoordinator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,329,14,UNCHANGED
include/elit21/application/RuntimeState.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,317,14,UNCHANGED
include/elit21/application/ServiceRegistry.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/application/ShutdownCoordinator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/application/StartupSequence.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/application/VersionInformation.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,329,14,UNCHANGED
include/elit21/automation/ApprovalGate.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,315,14,UNCHANGED
include/elit21/automation/AutomationAction.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/automation/AutomationCoordinator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,333,14,UNCHANGED
include/elit21/automation/AutomationEngine.h,64,🟡,MINIMAL,interface ou implémentation minimale,source,908,11,UNCHANGED
include/elit21/automation/AutomationEvent.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,321,14,UNCHANGED
include/elit21/automation/AutomationRule.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,319,14,UNCHANGED
include/elit21/automation/AutomationRuleEngine.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/automation/AutomationState.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,321,14,UNCHANGED
include/elit21/automation/AutomationTrigger.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,325,14,UNCHANGED
include/elit21/automation/AutonomousDecision.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,327,14,UNCHANGED
include/elit21/automation/AutonomousManager.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,325,14,UNCHANGED
include/elit21/automation/AutonomousPolicy.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/automation/DecisionContext.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,321,14,UNCHANGED
include/elit21/automation/DecisionEngine.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,319,14,UNCHANGED
include/elit21/automation/DryRunExecutor.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,319,14,UNCHANGED
include/elit21/automation/EmergencyKillSwitch.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,329,14,UNCHANGED
include/elit21/automation/ExceptionEscalationService.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,343,14,UNCHANGED
include/elit21/automation/HumanApprovalQueue.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,327,14,UNCHANGED
include/elit21/automation/PolicyEngine.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,315,14,UNCHANGED
include/elit21/automation/RuleEvaluator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,317,14,UNCHANGED
include/elit21/automation/SelfHealingCoordinator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,335,14,UNCHANGED
include/elit21/automation/SelfTestManager.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,321,14,UNCHANGED
include/elit21/automation/SimulationMode.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,319,14,UNCHANGED
include/elit21/automation/SystemOptimizer.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,321,14,UNCHANGED
include/elit21/automation/TaskOrchestrator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/catalog/CatalogImportCoordinator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,333,14,UNCHANGED
include/elit21/catalog/CatalogManager.h,64,🟡,MINIMAL,interface ou implémentation minimale,source,837,11,UNCHANGED
include/elit21/catalog/CatalogReconciliationService.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,341,14,UNCHANGED
include/elit21/catalog/CollectionAssignmentEngine.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,337,14,UNCHANGED
include/elit21/catalog/DescriptionCleaner.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,321,14,UNCHANGED
include/elit21/catalog/DescriptionGenerator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,325,14,UNCHANGED
include/elit21/catalog/ImageImportPipeline.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/catalog/ImagePolicyValidator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,325,14,UNCHANGED
include/elit21/catalog/MetafieldBuilder.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,317,14,UNCHANGED
include/elit21/catalog/ProductArchiveService.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,327,14,UNCHANGED
include/elit21/catalog/ProductContentNormalizer.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,333,14,UNCHANGED
include/elit21/catalog/ProductCreationPlan.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/catalog/ProductImportService.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,325,14,UNCHANGED
include/elit21/catalog/ProductPublicationService.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,335,14,UNCHANGED
include/elit21/catalog/ProductSeoBuilder.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,319,14,UNCHANGED
include/elit21/catalog/ProductTagGenerator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/catalog/ProductTitleBuilder.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/catalog/ProductTranslationService.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,335,14,UNCHANGED
include/elit21/catalog/ProductUpdateService.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,325,14,UNCHANGED
include/elit21/catalog/VariantBuilder.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,313,14,UNCHANGED
include/elit21/catalog/VariantOptionNormalizer.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/catalog/VendorAttributionPolicy.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/compliance/CanadaAddressValidator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,335,14,UNCHANGED
include/elit21/compliance/CanadaCompliance.h,64,🟡,MINIMAL,interface ou implémentation minimale,source,571,9,UNCHANGED
include/elit21/compliance/CanadaComplianceCoordinator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,345,14,UNCHANGED
include/elit21/compliance/CanadaPostalCodeValidator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,341,14,UNCHANGED
include/elit21/compliance/ConsumerDisclosureValidator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,345,14,UNCHANGED
include/elit21/compliance/CustomsInformationBuilder.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,341,14,UNCHANGED
include/elit21/compliance/DataRetentionPolicy.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,329,14,UNCHANGED
include/elit21/compliance/LanguageComplianceChecker.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,341,14,UNCHANGED
include/elit21/compliance/PrivacyRequestProcessor.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,337,14,UNCHANGED
include/elit21/compliance/ProductComplianceDecision.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,341,14,UNCHANGED
include/elit21/compliance/ProductRestrictionDatabase.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,343,14,UNCHANGED
include/elit21/compliance/ProductRestrictionScanner.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,341,14,UNCHANGED
include/elit21/compliance/ProvinceResolver.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/compliance/RegulatoryExceptionQueue.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,339,14,UNCHANGED
include/elit21/compliance/TaxJurisdictionResolver.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,337,14,UNCHANGED
include/elit21/concurrency/AsyncExecutor.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,319,14,UNCHANGED
include/elit21/concurrency/CancellationSource.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,329,14,UNCHANGED
include/elit21/concurrency/CancellationToken.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,327,14,UNCHANGED
include/elit21/concurrency/ConcurrentMap.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,319,14,UNCHANGED
include/elit21/concurrency/ConcurrentQueue.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/concurrency/FutureUtils.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,315,14,UNCHANGED
include/elit21/concurrency/JobHandle.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,311,14,UNCHANGED
include/elit21/concurrency/ProcessLock.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,315,14,UNCHANGED
include/elit21/concurrency/ReadWriteLock.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,319,14,UNCHANGED
include/elit21/concurrency/Semaphore.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,311,14,UNCHANGED
include/elit21/concurrency/Task.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,301,14,UNCHANGED
include/elit21/concurrency/ThreadPool.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,313,14,UNCHANGED
include/elit21/concurrency/ThreadSafeValue.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/concurrency/TimedMutex.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,313,14,UNCHANGED
include/elit21/concurrency/WorkerThread.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,317,14,UNCHANGED
include/elit21/config/Config.h,86,🟢,FONCTIONNEL,code dédié compilable,source,2170,84,UNCHANGED
include/elit21/configuration/ApplicationConfig.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/configuration/AutomationConfig.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,329,14,UNCHANGED
include/elit21/configuration/ConfigurationLoader.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,335,14,UNCHANGED
include/elit21/configuration/ConfigurationMerger.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,335,14,UNCHANGED
include/elit21/configuration/ConfigurationPaths.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,333,14,UNCHANGED
include/elit21/configuration/ConfigurationSchema.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,335,14,UNCHANGED
include/elit21/configuration/ConfigurationValidator.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,341,14,UNCHANGED
include/elit21/configuration/ConfigurationWatcher.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,337,14,UNCHANGED
include/elit21/configuration/DatabaseConfig.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,325,14,UNCHANGED
include/elit21/configuration/EnvironmentLoader.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/configuration/FeatureFlagConfig.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/configuration/FulfillmentConfig.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,331,14,UNCHANGED
include/elit21/configuration/InventoryConfig.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,327,14,UNCHANGED
include/elit21/configuration/LoggingConfig.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,323,14,UNCHANGED
include/elit21/configuration/NotificationConfig.h,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,333,14,UNCHANGED
